id,display_name,normalized_name,level,wikidata,parents,parent_ids
https://openalex.org/c87717796,Environmental engineering,environmental engineering,1,https://www.wikidata.org/wiki/Q146326,"Engineering, Environmental science","https://openalex.org/C127413603, https://openalex.org/C39432304"
https://openalex.org/c88463610,Agricultural engineering,agricultural engineering,1,https://www.wikidata.org/wiki/Q194118,Engineering,https://openalex.org/C127413603
https://openalex.org/c111472728,Epistemology,epistemology,1,https://www.wikidata.org/wiki/Q9471,Philosophy,https://openalex.org/C138885662
https://openalex.org/c95444343,Cell biology,cell biology,1,https://www.wikidata.org/wiki/Q7141,Biology,https://openalex.org/C86803240
https://openalex.org/c145236788,Labour economics,labour economics,1,https://www.wikidata.org/wiki/Q28161,Economics,https://openalex.org/C162324750
https://openalex.org/c180747234,Cognitive psychology,cognitive psychology,1,https://www.wikidata.org/wiki/Q23373,Psychology,https://openalex.org/C15744967
https://openalex.org/c13280743,Geodesy,geodesy,1,https://www.wikidata.org/wiki/Q131089,"Geography, Geology","https://openalex.org/C205649164, https://openalex.org/C127313418"
https://openalex.org/c18903297,Ecology,ecology,1,https://www.wikidata.org/wiki/Q7150,Biology,https://openalex.org/C86803240
https://openalex.org/c24890656,Acoustics,acoustics,1,https://www.wikidata.org/wiki/Q82811,Physics,https://openalex.org/C121332964
https://openalex.org/c62649853,Remote sensing,remote sensing,1,https://www.wikidata.org/wiki/Q199687,"Geography, Geology","https://openalex.org/C205649164, https://openalex.org/C127313418"
https://openalex.org/c118552586,Psychiatry,psychiatry,1,https://www.wikidata.org/wiki/Q7867,"Medicine, Psychology","https://openalex.org/C71924100, https://openalex.org/C15744967"
https://openalex.org/c126255220,Mathematical optimization,mathematical optimization,1,https://www.wikidata.org/wiki/Q141495,Mathematics,https://openalex.org/C33923547
https://openalex.org/c131872663,Obstetrics,obstetrics,1,https://www.wikidata.org/wiki/Q5284418,Medicine,https://openalex.org/C71924100
https://openalex.org/c153294291,Meteorology,meteorology,1,https://www.wikidata.org/wiki/Q25261,"Geography, Physics","https://openalex.org/C205649164, https://openalex.org/C121332964"
https://openalex.org/c87355193,Astrobiology,astrobiology,1,https://www.wikidata.org/wiki/Q411,"Biology, Physics","https://openalex.org/C86803240, https://openalex.org/C121332964"
https://openalex.org/c144027150,Horticulture,horticulture,1,https://www.wikidata.org/wiki/Q48803,Biology,https://openalex.org/C86803240
https://openalex.org/c526734887,Environmental protection,environmental protection,1,https://www.wikidata.org/wiki/Q832237,"Environmental science, Geography","https://openalex.org/C39432304, https://openalex.org/C205649164"
https://openalex.org/c556039675,Traditional medicine,traditional medicine,1,https://www.wikidata.org/wiki/Q771035,Medicine,https://openalex.org/C71924100
https://openalex.org/c6557445,Agronomy,agronomy,1,https://www.wikidata.org/wiki/Q173113,Biology,https://openalex.org/C86803240
https://openalex.org/c15708023,Humanities,humanities,1,https://www.wikidata.org/wiki/Q80083,"Art, Philosophy","https://openalex.org/C142362112, https://openalex.org/C138885662"
https://openalex.org/c66938386,Structural engineering,structural engineering,1,https://www.wikidata.org/wiki/Q633538,Engineering,https://openalex.org/C127413603
https://openalex.org/c80444323,Theoretical computer science,theoretical computer science,1,https://www.wikidata.org/wiki/Q2878974,Computer science,https://openalex.org/C41008148
https://openalex.org/c90856448,Zoology,zoology,1,https://www.wikidata.org/wiki/Q431,Biology,https://openalex.org/C86803240
https://openalex.org/c116915560,Nuclear engineering,nuclear engineering,1,https://www.wikidata.org/wiki/Q83504,Engineering,https://openalex.org/C127413603
https://openalex.org/c118524514,Computer architecture,computer architecture,1,https://www.wikidata.org/wiki/Q173212,Computer science,https://openalex.org/C41008148
https://openalex.org/c121684516,Computer graphics (images),computer graphics images,1,https://www.wikidata.org/wiki/Q7600677,Computer science,https://openalex.org/C41008148
https://openalex.org/c136229726,Biomedical engineering,biomedical engineering,1,https://www.wikidata.org/wiki/Q327092,"Engineering, Medicine","https://openalex.org/C127413603, https://openalex.org/C71924100"
https://openalex.org/c175605778,Natural resource economics,natural resource economics,1,https://www.wikidata.org/wiki/Q3299701,Economics,https://openalex.org/C162324750
https://openalex.org/c528095902,Pulp and paper industry,pulp and paper industry,1,https://www.wikidata.org/wiki/Q2283886,Engineering,https://openalex.org/C127413603
https://openalex.org/c542102704,Psychotherapist,psychotherapist,1,https://www.wikidata.org/wiki/Q183257,Psychology,https://openalex.org/C15744967
https://openalex.org/c1276947,Astronomy,astronomy,1,https://www.wikidata.org/wiki/Q333,Physics,https://openalex.org/C121332964
https://openalex.org/c2549261,Ethnology,ethnology,1,https://www.wikidata.org/wiki/Q43455,"History, Sociology","https://openalex.org/C95457728, https://openalex.org/C144024400"
https://openalex.org/c36289849,Social science,social science,1,https://www.wikidata.org/wiki/Q34749,Sociology,https://openalex.org/C144024400
https://openalex.org/c45355965,Socioeconomics,socioeconomics,1,https://www.wikidata.org/wiki/Q1643441,"Economics, Sociology","https://openalex.org/C162324750, https://openalex.org/C144024400"
https://openalex.org/c75630572,Applied psychology,applied psychology,1,https://www.wikidata.org/wiki/Q538904,Psychology,https://openalex.org/C15744967
https://openalex.org/c138921699,Political economy,political economy,1,https://www.wikidata.org/wiki/Q47555,"Economics, Sociology","https://openalex.org/C162324750, https://openalex.org/C144024400"
https://openalex.org/c147176958,Civil engineering,civil engineering,1,https://www.wikidata.org/wiki/Q77590,Engineering,https://openalex.org/C127413603
https://openalex.org/c539667460,Management science,management science,1,https://www.wikidata.org/wiki/Q2414942,"Economics, Engineering","https://openalex.org/C162324750, https://openalex.org/C127413603"
https://openalex.org/c1862650,Physical therapy,physical therapy,1,https://www.wikidata.org/wiki/Q186005,Medicine,https://openalex.org/C71924100
https://openalex.org/c30475298,Computational physics,computational physics,1,https://www.wikidata.org/wiki/Q909554,Physics,https://openalex.org/C121332964
https://openalex.org/c50522688,Economic growth,economic growth,1,https://www.wikidata.org/wiki/Q189833,Economics,https://openalex.org/C162324750
https://openalex.org/c54286561,Agroforestry,agroforestry,1,https://www.wikidata.org/wiki/Q397350,"Biology, Environmental science","https://openalex.org/C86803240, https://openalex.org/C39432304"
https://openalex.org/c73283319,Financial system,financial system,1,https://www.wikidata.org/wiki/Q1416617,"Business, Economics","https://openalex.org/C144133560, https://openalex.org/C162324750"
https://openalex.org/c110354214,Engineering management,engineering management,1,https://www.wikidata.org/wiki/Q6314146,Engineering,https://openalex.org/C127413603
https://openalex.org/c133425853,Neoclassical economics,neoclassical economics,1,https://www.wikidata.org/wiki/Q60571,Economics,https://openalex.org/C162324750
https://openalex.org/c159110408,Nursing,nursing,1,https://www.wikidata.org/wiki/Q121176,Medicine,https://openalex.org/C71924100
https://openalex.org/c159467904,Chemical physics,chemical physics,1,https://www.wikidata.org/wiki/Q2001702,"Chemistry, Physics","https://openalex.org/C185592680, https://openalex.org/C121332964"
https://openalex.org/c190253527,Law and economics,law and economics,1,https://www.wikidata.org/wiki/Q295354,"Economics, Sociology","https://openalex.org/C162324750, https://openalex.org/C144024400"
https://openalex.org/c199539241,Law,law,1,https://www.wikidata.org/wiki/Q7748,Political science,https://openalex.org/C17744445
https://openalex.org/c8010536,Crystallography,crystallography,1,https://www.wikidata.org/wiki/Q160398,Chemistry,https://openalex.org/C185592680
https://openalex.org/c77595967,Forensic engineering,forensic engineering,1,https://www.wikidata.org/wiki/Q3151013,Engineering,https://openalex.org/C127413603
https://openalex.org/c136264566,Economy,economy,1,https://www.wikidata.org/wiki/Q159810,Economics,https://openalex.org/C162324750
https://openalex.org/c153349607,Visual arts,visual arts,1,https://www.wikidata.org/wiki/Q36649,Art,https://openalex.org/C142362112
https://openalex.org/c159390177,Soil science,soil science,1,https://www.wikidata.org/wiki/Q9161265,"Environmental science, Geology","https://openalex.org/C39432304, https://openalex.org/C127313418"
https://openalex.org/c161191863,Library science,library science,1,https://www.wikidata.org/wiki/Q199655,Computer science,https://openalex.org/C41008148
https://openalex.org/c162853370,Marketing,marketing,1,https://www.wikidata.org/wiki/Q39809,Business,https://openalex.org/C144133560
https://openalex.org/c165556158,Keynesian economics,keynesian economics,1,https://www.wikidata.org/wiki/Q83937,Economics,https://openalex.org/C162324750
https://openalex.org/c179104552,Inorganic chemistry,inorganic chemistry,1,https://www.wikidata.org/wiki/Q11165,Chemistry,https://openalex.org/C185592680
https://openalex.org/c188027245,Polymer chemistry,polymer chemistry,1,https://www.wikidata.org/wiki/Q750446,"Chemistry, Materials science","https://openalex.org/C185592680, https://openalex.org/C192562407"
https://openalex.org/c97137747,Forestry,forestry,1,https://www.wikidata.org/wiki/Q38112,Geography,https://openalex.org/C205649164
https://openalex.org/c100970517,Physical geography,physical geography,1,https://www.wikidata.org/wiki/Q52107,Geography,https://openalex.org/C205649164
https://openalex.org/c118487528,Ophthalmology,ophthalmology,1,https://www.wikidata.org/wiki/Q161437,Medicine,https://openalex.org/C71924100
https://openalex.org/c148383697,Regional science,regional science,1,https://www.wikidata.org/wiki/Q1781695,"Geography, Sociology","https://openalex.org/C205649164, https://openalex.org/C144024400"
https://openalex.org/c151730666,Paleontology,paleontology,1,https://www.wikidata.org/wiki/Q7205,"Biology, Geology","https://openalex.org/C86803240, https://openalex.org/C127313418"
https://openalex.org/c40700,Industrial organization,industrial organization,1,https://www.wikidata.org/wiki/Q1411783,"Business, Economics","https://openalex.org/C144133560, https://openalex.org/C162324750"
https://openalex.org/c4249254,Demographic economics,demographic economics,1,https://www.wikidata.org/wiki/Q3044431,Economics,https://openalex.org/C162324750
https://openalex.org/c16674752,Mining engineering,mining engineering,1,https://www.wikidata.org/wiki/Q1370637,"Engineering, Geology","https://openalex.org/C127413603, https://openalex.org/C127313418"
https://openalex.org/c21951064,Combinatorial chemistry,combinatorial chemistry,1,https://www.wikidata.org/wiki/Q899212,Chemistry,https://openalex.org/C185592680
https://openalex.org/c44154836,Simulation,simulation,1,https://www.wikidata.org/wiki/Q45045,"Computer science, Engineering","https://openalex.org/C41008148, https://openalex.org/C127413603"
https://openalex.org/c48824518,Agricultural economics,agricultural economics,1,https://www.wikidata.org/wiki/Q396340,Economics,https://openalex.org/C162324750
https://openalex.org/c76155785,Telecommunications,telecommunications,1,https://www.wikidata.org/wiki/Q418,"Computer science, Engineering","https://openalex.org/C41008148, https://openalex.org/C127413603"
https://openalex.org/c111919701,Operating system,operating system,1,https://www.wikidata.org/wiki/Q9135,Computer science,https://openalex.org/C41008148
https://openalex.org/c118615104,Discrete mathematics,discrete mathematics,1,https://www.wikidata.org/wiki/Q121416,Mathematics,https://openalex.org/C33923547
https://openalex.org/c136764020,World Wide Web,world wide web,1,https://www.wikidata.org/wiki/Q466,Computer science,https://openalex.org/C41008148
https://openalex.org/c145420912,Mathematics education,mathematics education,1,https://www.wikidata.org/wiki/Q853077,"Mathematics, Psychology","https://openalex.org/C33923547, https://openalex.org/C15744967"
https://openalex.org/c150903083,Biotechnology,biotechnology,1,https://www.wikidata.org/wiki/Q7108,Biology,https://openalex.org/C86803240
https://openalex.org/c173608175,Parallel computing,parallel computing,1,https://www.wikidata.org/wiki/Q232661,Computer science,https://openalex.org/C41008148
https://openalex.org/c178550888,Business administration,business administration,1,https://www.wikidata.org/wiki/Q2043282,Business,https://openalex.org/C144133560
https://openalex.org/c184779094,Atomic physics,atomic physics,1,https://www.wikidata.org/wiki/Q26383,Physics,https://openalex.org/C121332964
https://openalex.org/c187736073,Management,management,1,https://www.wikidata.org/wiki/Q2920921,Economics,https://openalex.org/C162324750
https://openalex.org/c201995342,Systems engineering,systems engineering,1,https://www.wikidata.org/wiki/Q682496,Engineering,https://openalex.org/C127413603
https://openalex.org/c548081761,Waste management,waste management,1,https://www.wikidata.org/wiki/Q180388,Engineering,https://openalex.org/C127413603
https://openalex.org/c10138342,Finance,finance,1,https://www.wikidata.org/wiki/Q43015,"Business, Economics","https://openalex.org/C144133560, https://openalex.org/C162324750"
https://openalex.org/c58640448,Cartography,cartography,1,https://www.wikidata.org/wiki/Q42515,Geography,https://openalex.org/C205649164
https://openalex.org/c459310,Computational science,computational science,1,https://www.wikidata.org/wiki/Q117801,"Computer science, Mathematics","https://openalex.org/C41008148, https://openalex.org/C33923547"
https://openalex.org/c74363100,Economic system,economic system,1,https://www.wikidata.org/wiki/Q273005,Economics,https://openalex.org/C162324750
https://openalex.org/c107993555,Gender studies,gender studies,1,https://www.wikidata.org/wiki/Q1662673,Sociology,https://openalex.org/C144024400
https://openalex.org/c117671659,Manufacturing engineering,manufacturing engineering,1,https://www.wikidata.org/wiki/Q11049265,Engineering,https://openalex.org/C127413603
https://openalex.org/c16005928,Dermatology,dermatology,1,https://www.wikidata.org/wiki/Q171171,Medicine,https://openalex.org/C71924100
https://openalex.org/c23123220,Information retrieval,information retrieval,1,https://www.wikidata.org/wiki/Q816826,Computer science,https://openalex.org/C41008148
https://openalex.org/c38652104,Computer security,computer security,1,https://www.wikidata.org/wiki/Q3510521,Computer science,https://openalex.org/C41008148
https://openalex.org/c55493867,Biochemistry,biochemistry,1,https://www.wikidata.org/wiki/Q7094,"Biology, Chemistry","https://openalex.org/C86803240, https://openalex.org/C185592680"
https://openalex.org/c56739046,Knowledge management,knowledge management,1,https://www.wikidata.org/wiki/Q192060,Computer science,https://openalex.org/C41008148
https://openalex.org/c57879066,Mechanics,mechanics,1,https://www.wikidata.org/wiki/Q41217,Physics,https://openalex.org/C121332964
https://openalex.org/c202444582,Pure mathematics,pure mathematics,1,https://www.wikidata.org/wiki/Q837863,Mathematics,https://openalex.org/C33923547
https://openalex.org/c502942594,Cancer research,cancer research,1,https://www.wikidata.org/wiki/Q3421914,"Biology, Medicine","https://openalex.org/C86803240, https://openalex.org/C71924100"
https://openalex.org/c98274493,Pharmacology,pharmacology,1,https://www.wikidata.org/wiki/Q128406,"Biology, Medicine","https://openalex.org/C86803240, https://openalex.org/C71924100"
https://openalex.org/c106159729,Financial economics,financial economics,1,https://www.wikidata.org/wiki/Q2294553,Economics,https://openalex.org/C162324750
https://openalex.org/c140793950,Animal science,animal science,1,https://www.wikidata.org/wiki/Q168091,Biology,https://openalex.org/C86803240
https://openalex.org/c11171543,Psychoanalysis,psychoanalysis,1,https://www.wikidata.org/wiki/Q41630,Psychology,https://openalex.org/C15744967
https://openalex.org/c13965031,Nuclear chemistry,nuclear chemistry,1,https://www.wikidata.org/wiki/Q243545,Chemistry,https://openalex.org/C185592680
https://openalex.org/c18547055,International economics,international economics,1,https://www.wikidata.org/wiki/Q47417,Economics,https://openalex.org/C162324750
https://openalex.org/c31972630,Computer vision,computer vision,1,https://www.wikidata.org/wiki/Q844240,Computer science,https://openalex.org/C41008148
https://openalex.org/c59822182,Botany,botany,1,https://www.wikidata.org/wiki/Q441,Biology,https://openalex.org/C86803240
https://openalex.org/c62520636,Quantum mechanics,quantum mechanics,1,https://www.wikidata.org/wiki/Q944,Physics,https://openalex.org/C121332964
